Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,747991,-,-,-,32.45,-94.74,-6,88,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2012,1,2,14,30,9.200000000000001,62,938,487,0,-4.2,62,938,0,487,38.56,63.1,0.12,1025,0.4,334,2.6,26.3282,20.5230
2012,1,2,15,30,8,56,839,329,0,-3.4000000000000004,56,839,0,329,44.28,71.07000000000001,0.12,1025,0.4,334,2.1,16.6800,12.8988
2012,1,2,16,30,5.2,39,639,141,0,-1.3,39,639,0,141,62.97,80.75,0.12,1025,0.4,332,1.3,0.0000,0.0000
2012,1,2,17,30,3.4000000000000004,0,0,0,0,-0.8,0,0,0,0,73.96000000000001,91.76,0.12,1025,0.4,331,1.1,0.0000,0.0000
2012,1,2,18,30,2,0,0,0,0,-1.4000000000000001,0,0,0,0,78,103.45,0.12,1025,0.4,331,1.1,0.0000,0.0000
2012,1,2,19,30,1.3,0,0,0,0,-1.9000000000000001,0,0,0,0,79.22,115.64,0.12,1025,0.4,336,1.1,0.0000,0.0000
2012,1,2,20,30,0.5,0,0,0,0,-2.3000000000000003,0,0,0,0,81.69,128.15,0.12,1025,0.4,344,1,0.0000,0.0000
2012,1,2,21,30,-0.2,0,0,0,0,-2.7,0,0,0,0,83.2,140.79,0.12,1025,0.4,353,1,0.0000,0.0000
2012,1,2,22,30,-0.9,0,0,0,0,-3.2,0,0,0,0,84.51,153.3,0.12,1025,0.4,180,0.9,0.0000,0.0000
2012,1,2,23,30,-1.4000000000000001,0,0,0,0,-3.7,0,0,0,0,84.2,164.86,0.12,1025,0.4,4,0.9,0.0000,0.0000
2012,1,3,0,30,-1.7000000000000002,0,0,0,0,-4.4,0,0,0,0,81.93,170.3,0.12,1025,0.4,5,0.9,0.0000,0.0000
2012,1,3,1,30,-1.9000000000000001,0,0,0,0,-5,0,0,0,0,79.21000000000001,162.4,0.12,1025,0.4,6,0.9,0.0000,0.0000
2012,1,3,2,30,-2,0,0,0,0,-5.6000000000000005,0,0,0,0,76.52,150.45000000000002,0.12,1025,0.4,11,0.9,0.0000,0.0000
2012,1,3,3,30,-2.1,0,0,0,0,-6.1000000000000005,0,0,0,0,74.12,137.87,0.12,1025,0.4,23,0.9,0.0000,0.0000
2012,1,3,4,30,-2.2,0,0,0,0,-6.6000000000000005,0,0,0,0,72.07000000000001,125.24000000000001,0.12,1025,0.4,43,0.9,0.0000,0.0000
2012,1,3,5,30,-2.4000000000000004,0,0,0,0,-6.800000000000001,0,0,0,0,71.53,112.79,0.12,1025,0.5,69,1,0.0000,0.0000
2012,1,3,6,30,-2.6,0,0,0,0,-6.9,0,0,0,0,72.37,100.68,0.12,1025,0.5,92,0.9,0.0000,0.0000
2012,1,3,7,30,-1.1,12,257,17,0,-6,12,257,0,17,69.11,88.74,0.12,1025,0.5,112,1.1,0.0000,0.0000
2012,1,3,8,30,1.9000000000000001,40,707,183,0,-5.4,40,707,0,183,58.51,78.37,0.12,1025,0.6000000000000001,128,1.4000000000000001,8.7437,6.6784
2012,1,3,9,30,4.7,55,862,364,0,-5.2,55,862,0,364,48.84,69,0.12,1025,0.6000000000000001,140,1.7000000000000002,18.7997,14.5759
2012,1,3,10,30,7.2,63,935,508,0,-6.4,63,935,0,508,37.42,61.52,0.12,1024,0.6000000000000001,152,1.8,27.7489,21.6533
2012,1,3,11,30,8.9,67,968,598,0,-5.5,67,968,0,598,35.76,56.7,0.12,1022,0.6000000000000001,164,1.8,33.5644,26.2581
2012,1,3,12,30,10,59,983,619,0,-4,59,983,0,619,37.21,55.27,0.12,1021,0.7000000000000001,172,1.7000000000000002,34.9849,27.3858
2012,1,3,13,30,10.700000000000001,58,970,579,0,-2.6,58,970,0,579,39.21,57.49,0.12,1019,0.7000000000000001,177,1.8,32.3671,25.3123
2012,1,3,14,30,10.700000000000001,54,931,477,0,-1.4000000000000001,54,931,0,477,42.800000000000004,62.97,0.12,1018,0.7000000000000001,178,1.8,25.8103,20.1211
2012,1,3,15,30,9.4,52,831,324,0,0.1,52,831,0,324,52.08,70.93,0.12,1018,0.7000000000000001,175,1.5,16.4476,12.7215
2012,1,3,16,30,6.4,37,634,140,0,3.3000000000000003,37,634,0,140,80.42,80.61,0.12,1017,0.7000000000000001,172,1.2000000000000002,0.0000,0.0000
2012,1,3,17,30,4.5,0,0,0,0,1.7000000000000002,0,0,0,0,82.18,91.62,0.12,1017,0.7000000000000001,171,1.2000000000000002,0.0000,0.0000
2012,1,3,18,30,4.1000000000000005,0,0,0,0,1.2000000000000002,0,0,0,0,81.49,103.31,0.12,1017,0.7000000000000001,174,1.5,0.0000,0.0000
2012,1,3,19,30,3.5,0,0,0,0,1.1,0,0,0,0,84.33,115.51,0.12,1017,0.7000000000000001,176,1.5,0.0000,0.0000
2012,1,3,20,30,2.9000000000000004,0,0,0,0,1,0,0,0,0,87.35000000000001,128.01,0.12,1016,0.7000000000000001,178,1.7000000000000002,0.0000,0.0000
2012,1,3,21,30,2.4000000000000004,0,0,0,0,0.9,0,0,0,0,90,140.65,0.12,1016,0.7000000000000001,179,1.8,0.0000,0.0000
2012,1,3,22,30,1.9000000000000001,0,0,0,0,0.8,0,0,0,0,92.52,153.16,0.12,1015,0.7000000000000001,181,1.7000000000000002,0.0000,0.0000
2012,1,3,23,30,1.5,0,0,0,0,0.7000000000000001,0,0,0,0,94.26,164.72,0.12,1015,0.7000000000000001,184,1.6,0.0000,0.0000
2012,1,4,0,30,1.1,0,0,0,0,0.5,0,0,0,0,96.05,170.22,0.12,1015,0.8,186,1.5,0.0000,0.0000
2012,1,4,1,30,0.8,0,0,0,0,0.5,0,0,0,0,97.95,162.42000000000002,0.12,1015,0.8,187,1.5,0.0000,0.0000
2012,1,4,2,30,0.7000000000000001,0,0,0,0,0.7000000000000001,0,0,0,0,99.86,150.5,0.12,1015,0.9,189,1.4000000000000001,0.0000,0.0000
2012,1,4,3,30,0.8,0,0,0,0,0.8,0,0,0,0,100,137.93,0.12,1014,1,191,1.3,0.0000,0.0000
2012,1,4,4,30,1,0,0,0,0,1,0,0,0,0,100,125.3,0.12,1014,1.1,194,1.2000000000000002,0.0000,0.0000
2012,1,4,5,30,1.7000000000000002,0,0,0,4,1.7000000000000002,0,0,0,0,100,112.84,0.12,1015,1.1,194,1.3,0.0000,0.0000
2012,1,4,6,30,2.7,0,0,0,4,2.6,0,0,0,0,99.09,100.72,0.12,1015,1.2000000000000002,196,1.5,0.0000,0.0000
2012,1,4,7,30,4,12,97,14,0,2.9000000000000004,12,97,0,14,92.71000000000001,88.78,0.12,1015,1.2000000000000002,202,1.7000000000000002,0.0000,0.0000
2012,1,4,8,30,5.7,55,557,167,4,4.1000000000000005,75,167,0,109,89.27,78.38,0.12,1016,1.2000000000000002,212,1.8,5.2078,3.9776
2012,1,4,9,30,8,76,738,341,8,5.300000000000001,120,422,0,271,82.97,68.99,0.12,1017,1.3,222,1.8,13.9977,10.8529
2012,1,4,10,30,10.5,83,839,484,7,6.6000000000000005,138,577,0,413,76.60000000000001,61.480000000000004,0.12,1016,1.3,232,1.6,22.5653,17.6088
2012,1,4,11,30,12.5,86,887,574,7,7.5,206,446,0,452,71.62,56.63,0.12,1015,1.3,244,1.4000000000000001,25.3787,19.8548
2012,1,4,12,30,13.700000000000001,80,918,604,7,7.6000000000000005,147,664,0,526,66.45,55.17,0.12,1014,1.3,255,1.3,29.7426,23.2831
2012,1,4,13,30,14.200000000000001,78,901,565,7,7.1000000000000005,85,834,7,535,62.24,57.36,0.12,1014,1.3,259,1.1,29.9276,23.4059
2012,1,4,14,30,14.200000000000001,73,855,464,7,7.2,153,480,0,372,62.660000000000004,62.83,0.12,1013,1.3,261,1,20.1477,15.7083
2012,1,4,15,30,13.200000000000001,59,780,315,7,8,96,492,0,258,70.58,70.79,0.12,1014,1.3,274,0.8,13.1140,10.1450
2012,1,4,16,30,10.8,40,583,136,0,9.4,40,583,0,136,90.96000000000001,80.47,0.12,1014,1.2000000000000002,297,0.9,0.0000,0.0000
2012,1,4,17,30,9.3,0,0,0,0,5.800000000000001,0,0,0,0,78.58,91.48,0.12,1014,1.2000000000000002,309,1.1,0.0000,0.0000
2012,1,4,18,30,7.7,0,0,0,0,4.9,0,0,0,0,82.64,103.17,0.12,1015,1.1,333,1.2000000000000002,0.0000,0.0000
2012,1,4,19,30,7.5,0,0,0,0,4.3,0,0,0,0,80.32000000000001,115.37,0.12,1016,1,339,1.2000000000000002,0.0000,0.0000
2012,1,4,20,30,7.300000000000001,0,0,0,0,3.7,0,0,0,0,77.76,127.88000000000001,0.12,1016,0.9,339,1.2000000000000002,0.0000,0.0000
2012,1,4,21,30,6.7,0,0,0,0,3.2,0,0,0,0,78.36,140.52,0.12,1016,0.9,339,1.2000000000000002,0.0000,0.0000
2012,1,4,22,30,5.4,0,0,0,0,2.9000000000000004,0,0,0,0,84.12,153.02,0.12,1016,0.8,342,1.1,0.0000,0.0000
2012,1,4,23,30,4.3,0,0,0,0,2.8000000000000003,0,0,0,0,90.06,164.57,0.12,1016,0.8,345,1.1,0.0000,0.0000
2012,1,5,0,30,3.4000000000000004,0,0,0,0,2.8000000000000003,0,0,0,0,96.15,170.13,0.12,1016,0.7000000000000001,348,1,0.0000,0.0000
2012,1,5,1,30,2.8000000000000003,0,0,0,0,2.8000000000000003,0,0,0,0,100,162.44,0.12,1016,0.7000000000000001,353,0.9,0.0000,0.0000
2012,1,5,2,30,2.5,0,0,0,0,2.5,0,0,0,0,100,150.55,0.12,1016,0.7000000000000001,357,1,0.0000,0.0000
2012,1,5,3,30,2.5,0,0,0,0,2.5,0,0,0,0,100,137.98,0.12,1016,0.7000000000000001,182,1.1,0.0000,0.0000
2012,1,5,4,30,2.9000000000000004,0,0,0,0,2.7,0,0,0,0,98.93,125.35000000000001,0.12,1016,0.6000000000000001,8,1.1,0.0000,0.0000
2012,1,5,5,30,3.6,0,0,0,0,2.8000000000000003,0,0,0,0,94.28,112.88,0.12,1016,0.6000000000000001,14,0.9,0.0000,0.0000
2012,1,5,6,30,4.5,0,0,0,0,2.8000000000000003,0,0,0,0,88.9,100.76,0.12,1015,0.6000000000000001,16,0.5,0.0000,0.0000
2012,1,5,7,30,5.7,11,212,16,0,2.9000000000000004,11,212,0,16,82.42,88.8,0.12,1015,0.6000000000000001,115,0.30000000000000004,0.0000,0.0000
2012,1,5,8,30,7.7,44,683,181,0,4.4,44,683,0,181,79.89,78.38,0.12,1016,0.6000000000000001,217,0.5,8.6478,6.6051
2012,1,5,9,30,10.3,58,853,364,0,5.2,58,853,0,364,70.54,68.97,0.12,1016,0.6000000000000001,222,0.7000000000000001,18.8046,14.5802
2012,1,5,10,30,13.600000000000001,65,930,510,0,6.7,65,930,0,510,63.02,61.43,0.12,1015,0.6000000000000001,228,0.9,27.8739,21.7521
2012,1,5,11,30,16.1,69,960,598,0,5.9,69,960,0,598,50.82,56.550000000000004,0.12,1014,0.7000000000000001,238,1.1,33.5896,26.2795
2012,1,5,12,30,17,69,971,625,0,5.7,69,971,0,625,47.31,55.06,0.12,1013,0.7000000000000001,248,1.2000000000000002,35.3587,27.6807
2012,1,5,13,30,17.2,68,950,582,0,6.1000000000000005,68,950,0,582,47.94,57.230000000000004,0.12,1012,0.8,251,1.1,32.5786,25.4807
2012,1,5,14,30,17,65,906,481,0,6.7,65,906,0,481,50.71,62.68,0.12,1012,0.8,245,0.9,26.0774,20.3334
2012,1,5,15,30,15.9,56,811,325,0,8,56,811,0,325,59.620000000000005,70.64,0.12,1011,0.9,233,0.8,16.5421,12.7996
2012,1,5,16,30,13.700000000000001,39,613,142,0,9.3,39,613,0,142,74.96000000000001,80.32000000000001,0.12,1011,0.9,219,0.9,0.0000,0.0000
2012,1,5,17,30,12.600000000000001,0,0,0,0,5.7,0,0,0,0,62.71,91.33,0.12,1011,1,214,1.2000000000000002,0.0000,0.0000
2012,1,5,18,30,10.3,0,0,0,0,5.300000000000001,0,0,0,0,71.25,103.02,0.12,1011,1,208,1.3,0.0000,0.0000
2012,1,5,19,30,8.9,0,0,0,0,5.300000000000001,0,0,0,0,78.28,115.22,0.12,1011,1.1,205,1.2000000000000002,0.0000,0.0000
2012,1,5,20,30,7.9,0,0,0,0,5.4,0,0,0,0,83.95,127.74000000000001,0.12,1010,1.2000000000000002,204,1.1,0.0000,0.0000
2012,1,5,21,30,7.4,0,0,0,0,5.6000000000000005,0,0,0,0,88.26,140.38,0.12,1010,1.2000000000000002,202,1.1,0.0000,0.0000
2012,1,5,22,30,7.300000000000001,0,0,0,0,5.7,0,0,0,0,89.65,152.88,0.12,1009,1.3,201,1.2000000000000002,0.0000,0.0000
2012,1,5,23,30,7.5,0,0,0,1,6,0,0,0,0,89.99,164.42000000000002,0.12,1008,1.5,200,1.3,0.0000,0.0000
2012,1,6,0,30,7.6000000000000005,0,0,0,1,6.300000000000001,0,0,0,0,91.67,170.03,0.12,1008,1.7000000000000002,199,1.3,0.0000,0.0000
2012,1,6,1,30,7.4,0,0,0,1,6.800000000000001,0,0,0,0,96.17,162.46,0.12,1008,1.9000000000000001,200,1.3,0.0000,0.0000
2012,1,6,2,30,7.300000000000001,0,0,0,1,7.300000000000001,0,0,0,0,100,150.59,0.12,1007,2.1,202,1.3,0.0000,0.0000
2012,1,6,3,30,7.300000000000001,0,0,0,3,7.300000000000001,0,0,0,0,100,138.03,0.12,1007,2.2,204,1.2000000000000002,0.0000,0.0000
2012,1,6,4,30,7.7,0,0,0,3,7.7,0,0,0,0,100,125.39,0.12,1007,2.4000000000000004,206,1.2000000000000002,0.0000,0.0000
2012,1,6,5,30,8.4,0,0,0,3,8.4,0,0,0,0,100,112.92,0.12,1007,2.4000000000000004,208,1.2000000000000002,0.0000,0.0000
2012,1,6,6,30,9.3,0,0,0,3,9.3,0,0,0,0,100,100.79,0.12,1007,2.4000000000000004,209,1.1,0.0000,0.0000
2012,1,6,7,30,11.100000000000001,12,85,13,1,10.5,12,85,0,13,96.02,88.82000000000001,0.12,1008,2.4000000000000004,207,1.4000000000000001,0.0000,0.0000
2012,1,6,8,30,13.9,52,542,161,0,11.9,52,542,0,161,87.79,78.38,0.12,1008,2.3000000000000003,201,1.8,7.6922,5.8752
2012,1,6,9,30,16.8,71,733,334,3,13.8,104,0,7,104,82.29,68.95,0.12,1008,2.2,203,2.3000000000000003,5.3737,4.1666
2012,1,6,10,30,19.1,81,819,474,3,15.3,149,0,7,149,78.41,61.370000000000005,0.12,1007,2.2,209,2.8000000000000003,8.1466,6.3576
2012,1,6,11,30,20.3,87,860,562,2,15.3,254,115,7,317,72.83,56.46,0.12,1006,2.1,211,3.1,17.8138,13.9376
2012,1,6,12,30,20.8,84,882,591,0,14.8,84,882,0,591,68.46000000000001,54.94,0.12,1004,2.1,210,3.2,33.4537,26.1906
2012,1,6,13,30,20.900000000000002,82,868,553,0,14.4,82,868,0,553,66.44,57.09,0.12,1003,2.1,208,3.2,30.9775,24.2300
2012,1,6,14,30,20.5,76,823,456,0,14.200000000000001,76,823,0,456,67.04,62.53,0.12,1003,2.1,206,2.9000000000000004,24.7466,19.2978
2012,1,6,15,30,19.3,62,745,311,0,14.200000000000001,62,745,0,311,72.2,70.48,0.12,1003,2,201,2.4000000000000004,15.8526,12.2686
2012,1,6,16,30,17.1,43,543,135,0,14.200000000000001,43,543,0,135,83.08,80.17,0.12,1003,2,197,1.9000000000000001,0.0000,0.0000
2012,1,6,17,30,15.9,0,0,0,1,13.5,0,0,0,0,85.68,91.18,0.12,1003,1.9000000000000001,194,1.7000000000000002,0.0000,0.0000
2012,1,6,18,30,14.600000000000001,0,0,0,0,13.3,0,0,0,0,92.19,102.87,0.12,1003,2,191,1.7000000000000002,0.0000,0.0000
2012,1,6,19,30,14,0,0,0,0,13.5,0,0,0,0,96.54,115.08,0.12,1003,2,192,1.8,0.0000,0.0000
2012,1,6,20,30,13.5,0,0,0,0,13.5,0,0,0,0,100,127.59,0.12,1004,2.1,195,1.7000000000000002,0.0000,0.0000
2012,1,6,21,30,13.100000000000001,0,0,0,0,13.100000000000001,0,0,0,0,100,140.23,0.12,1004,2.1,199,1.7000000000000002,0.0000,0.0000
2012,1,6,22,30,12.600000000000001,0,0,0,0,12.600000000000001,0,0,0,0,100,152.73,0.12,1004,2.1,200,1.7000000000000002,0.0000,0.0000
2012,1,6,23,30,12.200000000000001,0,0,0,0,12.200000000000001,0,0,0,0,100,164.27,0.12,1004,2.1,198,1.6,0.0000,0.0000
2012,1,7,0,30,11.9,0,0,0,0,11.9,0,0,0,0,100,169.92000000000002,0.12,1004,2.1,197,1.6,0.0000,0.0000
2012,1,7,1,30,11.600000000000001,0,0,0,0,11.600000000000001,0,0,0,0,100,162.46,0.12,1004,2.1,198,1.5,0.0000,0.0000
2012,1,7,2,30,11.200000000000001,0,0,0,0,11.200000000000001,0,0,0,0,100,150.63,0.12,1004,2.1,200,1.4000000000000001,0.0000,0.0000
2012,1,7,3,30,10.9,0,0,0,0,10.9,0,0,0,0,100,138.07,0.12,1004,2.1,203,1.3,0.0000,0.0000
2012,1,7,4,30,10.8,0,0,0,1,10.8,0,0,0,0,100,125.43,0.12,1004,2.1,206,1.2000000000000002,0.0000,0.0000
2012,1,7,5,30,10.9,0,0,0,1,10.9,0,0,0,0,100,112.95,0.12,1005,2,206,1.2000000000000002,0.0000,0.0000
2012,1,7,6,30,11.3,0,0,0,1,11.3,0,0,0,0,100,100.81,0.12,1005,2,206,1.1,0.0000,0.0000
2012,1,7,7,30,12.5,11,76,13,1,12,11,76,0,13,96.95,88.83,0.12,1005,2,204,1.3,0.0000,0.0000
2012,1,7,8,30,14.5,54,535,162,0,12.8,54,535,0,162,89.77,78.38,0.12,1006,1.9000000000000001,201,1.7000000000000002,7.7400,5.9117
2012,1,7,9,30,16.400000000000002,75,728,337,3,13.700000000000001,84,0,7,84,83.83,68.92,0.12,1006,1.8,201,2,4.3414,3.3663
2012,1,7,10,30,17.900000000000002,86,816,478,2,13.9,124,0,7,124,77.60000000000001,61.31,0.12,1006,1.8,204,2.2,6.7823,5.2931
2012,1,7,11,30,18.900000000000002,93,858,568,2,13.8,250,88,7,298,72.43,56.36,0.12,1006,1.7000000000000002,208,2.3000000000000003,16.7544,13.1092
2012,1,7,12,30,19.3,83,899,601,1,13.5,83,899,0,601,69.2,54.82,0.12,1005,1.7000000000000002,214,2.3000000000000003,34.0386,26.6498
2012,1,7,13,30,19.200000000000003,83,878,562,0,13.100000000000001,83,878,0,562,67.58,56.94,0.12,1005,1.7000000000000002,221,2.2,31.5057,24.6448
2012,1,7,14,30,18.6,77,837,465,1,12.700000000000001,77,837,0,465,68.35000000000001,62.370000000000005,0.12,1004,1.6,225,2,25.2616,19.7015
