Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,747991,-,-,-,32.45,-94.74,-6,88,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2013,1,1,10,30,7.2,95,777,465,7,6.1000000000000005,125,0,0,125,92.72,61.56,0.12,1011,2.2,337,2,6.8263,5.3266
2013,1,1,11,30,7.6000000000000005,104,815,551,8,5.9,162,0,0,162,88.95,56.78,0.12,1011,2.1,334,2.2,9.0891,7.1103
2013,1,1,12,30,7.9,108,827,578,7,5.5,141,0,0,141,84.63,55.39,0.12,1010,1.9000000000000001,332,2.3000000000000003,7.9646,6.2343
2013,1,1,13,30,8.200000000000001,107,810,541,4,5,139,0,0,139,80.10000000000001,57.64,0.12,1010,1.7000000000000002,331,2.5,7.7642,6.0715
2013,1,1,14,30,8.1,98,765,444,4,4.4,81,0,0,81,77.47,63.13,0.12,1010,1.5,333,2.6,4.3781,3.4127
2013,1,1,15,30,7.5,84,656,297,3,3.8000000000000003,62,0,0,62,77.2,71.11,0.12,1011,1.3,336,2.3000000000000003,3.1422,2.4297
2013,1,1,16,30,6.300000000000001,54,429,123,4,3.2,59,138,7,81,80.78,80.79,0.12,1011,1.2000000000000002,339,1.7000000000000002,0.0000,0.0000
2013,1,1,17,30,5.5,0,0,0,4,3,0,0,0,0,83.64,91.8,0.12,1012,1.1,340,1.3,0.0000,0.0000
2013,1,1,18,30,4.5,0,0,0,7,2.5,0,0,0,0,87.09,103.48,0.12,1013,1,344,1.5,0.0000,0.0000
2013,1,1,19,30,4,0,0,0,7,2.2,0,0,0,0,87.75,115.68,0.12,1013,0.9,346,1.6,0.0000,0.0000
2013,1,1,20,30,3.4000000000000004,0,0,0,4,1.8,0,0,0,0,89.19,128.18,0.12,1013,0.9,347,1.6,0.0000,0.0000
2013,1,1,21,30,2.9000000000000004,0,0,0,7,1.5,0,0,0,0,90.25,140.82,0.12,1013,0.8,343,1.5,0.0000,0.0000
2013,1,1,22,30,2.4000000000000004,0,0,0,4,1.1,0,0,0,0,91.26,153.33,0.12,1014,0.8,336,1.5,0.0000,0.0000
2013,1,1,23,30,2,0,0,0,4,0.7000000000000001,0,0,0,0,91.27,164.9,0.12,1014,0.8,331,1.6,0.0000,0.0000
2013,1,2,0,30,1.6,0,0,0,4,0.2,0,0,0,0,90.73,170.32,0.12,1014,0.8,331,1.5,0.0000,0.0000
2013,1,2,1,30,1.1,0,0,0,7,-0.2,0,0,0,0,90.95,162.39000000000001,0.12,1014,0.8,331,1.4000000000000001,0.0000,0.0000
2013,1,2,2,30,0.7000000000000001,0,0,0,4,-0.6000000000000001,0,0,0,0,91.11,150.44,0.12,1014,0.8,332,1.3,0.0000,0.0000
2013,1,2,3,30,0.4,0,0,0,7,-0.9,0,0,0,0,91.06,137.86,0.12,1014,0.8,334,1.3,0.0000,0.0000
2013,1,2,4,30,0.2,0,0,0,7,-1.1,0,0,0,0,90.83,125.23,0.12,1014,0.8,335,1.3,0.0000,0.0000
2013,1,2,5,30,-0.1,0,0,0,7,-1.3,0,0,0,0,91.71000000000001,112.77,0.12,1015,0.8,337,1.2000000000000002,0.0000,0.0000
2013,1,2,6,30,-0.2,0,0,0,7,-1.5,0,0,0,0,91.12,100.67,0.12,1015,0.8,340,1.2000000000000002,0.0000,0.0000
2013,1,2,7,30,0,13,146,16,7,-1.7000000000000002,3,0,7,3,88.65,88.74,0.12,1015,0.9,343,1.4000000000000001,0.0000,0.0000
2013,1,2,8,30,0.7000000000000001,51,614,175,7,-2,23,0,0,23,82.32000000000001,78.37,0.12,1015,0.9,349,1.6,1.0989,0.8394
2013,1,2,9,30,1.6,70,783,351,7,-2.1,97,0,0,97,76.34,69.01,0.12,1016,1,352,1.5,5.0094,3.8838
2013,1,2,10,30,2.5,82,862,493,4,-1.9000000000000001,123,0,0,123,72.69,61.52,0.12,1016,1,346,1.4000000000000001,6.7187,5.2428
2013,1,2,11,30,3.1,88,895,579,7,-1.7000000000000002,194,11,0,200,70.67,56.72,0.12,1015,1.1,337,1.4000000000000001,11.2244,8.7810
2013,1,2,12,30,3.5,90,903,604,7,-1.6,172,1,0,173,69.04,55.300000000000004,0.12,1014,1.1,330,1.5,9.7763,7.6527
2013,1,2,13,30,3.6,86,890,565,7,-1.7000000000000002,203,20,0,213,68.47,57.52,0.12,1014,1.1,329,1.6,11.9052,9.3102
2013,1,2,14,30,3.5,78,849,464,7,-1.7000000000000002,176,26,0,188,68.64,63,0.12,1014,1.1,332,1.5,10.1706,7.9286
2013,1,2,15,30,3.1,65,763,314,7,-1.7000000000000002,134,104,0,168,70.51,70.97,0.12,1014,1,336,1.2000000000000002,8.5253,6.5936
2013,1,2,16,30,2.1,43,562,135,7,-1,57,6,0,58,80.07000000000001,80.65,0.12,1014,0.9,340,0.8,0.0000,0.0000
2013,1,2,17,30,1.4000000000000001,0,0,0,7,-0.30000000000000004,0,0,0,0,88.41,91.65,0.12,1015,0.9,342,0.6000000000000001,0.0000,0.0000
2013,1,2,18,30,0.9,0,0,0,7,-0.7000000000000001,0,0,0,0,89.08,103.34,0.12,1015,0.8,345,0.6000000000000001,0.0000,0.0000
2013,1,2,19,30,0.6000000000000001,0,0,0,7,-1,0,0,0,0,88.71000000000001,115.54,0.12,1015,0.7000000000000001,344,0.7000000000000001,0.0000,0.0000
2013,1,2,20,30,0.30000000000000004,0,0,0,7,-1.4000000000000001,0,0,0,0,88.33,128.05,0.12,1016,0.7000000000000001,342,0.7000000000000001,0.0000,0.0000
2013,1,2,21,30,-0.1,0,0,0,7,-1.7000000000000002,0,0,0,0,89.15,140.69,0.12,1016,0.7000000000000001,338,0.7000000000000001,0.0000,0.0000
2013,1,2,22,30,-0.5,0,0,0,6,-2,0,0,0,0,89.85000000000001,153.20000000000002,0.12,1016,0.6000000000000001,335,0.7000000000000001,0.0000,0.0000
2013,1,2,23,30,-0.9,0,0,0,6,-2.3000000000000003,0,0,0,0,90.15,164.76,0.12,1017,0.6000000000000001,334,0.7000000000000001,0.0000,0.0000
2013,1,3,0,30,-1.4000000000000001,0,0,0,7,-2.7,0,0,0,0,90.97,170.24,0.12,1017,0.6000000000000001,335,0.7000000000000001,0.0000,0.0000
2013,1,3,1,30,-1.9000000000000001,0,0,0,7,-3,0,0,0,0,92.34,162.42000000000002,0.12,1017,0.6000000000000001,337,0.7000000000000001,0.0000,0.0000
2013,1,3,2,30,-2.4000000000000004,0,0,0,7,-3.2,0,0,0,0,94.07000000000001,150.49,0.12,1017,0.6000000000000001,339,0.8,0.0000,0.0000
2013,1,3,3,30,-3,0,0,0,0,-3.5,0,0,0,0,96.66,137.91,0.12,1017,0.6000000000000001,339,0.8,0.0000,0.0000
2013,1,3,4,30,-3.3000000000000003,0,0,0,0,-3.5,0,0,0,0,98.18,125.28,0.12,1017,0.6000000000000001,340,0.8,0.0000,0.0000
2013,1,3,5,30,-3.5,0,0,0,0,-3.6,0,0,0,0,99.35000000000001,112.82000000000001,0.12,1018,0.7000000000000001,341,0.9,0.0000,0.0000
2013,1,3,6,30,-3.3000000000000003,0,0,0,0,-3.6,0,0,0,0,97.72,100.71000000000001,0.12,1018,0.7000000000000001,344,0.9,0.0000,0.0000
2013,1,3,7,30,-1.6,12,218,17,0,-3.5,12,218,0,17,86.72,88.76,0.12,1019,0.7000000000000001,347,1.3,0.0000,0.0000
2013,1,3,8,30,1.5,44,683,181,0,-2.9000000000000004,44,683,0,181,72.31,78.38,0.12,1019,0.7000000000000001,350,1.5,8.6478,6.6051
2013,1,3,9,30,4.800000000000001,58,843,360,0,-2.1,58,843,0,360,61.050000000000004,68.99,0.12,1020,0.8,183,1.6,18.5947,14.4171
2013,1,3,10,30,7.4,66,918,504,0,-1.8,66,918,0,504,52.17,61.49,0.12,1020,0.8,13,1.9000000000000001,27.5356,21.4873
2013,1,3,11,30,8.700000000000001,70,947,591,0,-1.3,70,947,0,591,49.36,56.65,0.12,1019,0.9,11,2,33.1799,25.9578
2013,1,3,12,30,9.4,71,958,618,0,-1,71,958,0,618,48.160000000000004,55.19,0.12,1018,0.9,10,2.1,34.9415,27.3527
2013,1,3,13,30,9.600000000000001,69,940,575,0,-0.9,69,940,0,575,47.910000000000004,57.39,0.12,1017,1,9,2.1,32.1602,25.1516
2013,1,3,14,30,9.4,63,897,472,0,-0.8,63,897,0,472,48.86,62.86,0.12,1017,1.1,9,2,25.5587,19.9265
2013,1,3,15,30,8.3,54,806,319,4,-0.6000000000000001,130,231,0,206,53.45,70.82000000000001,0.12,1018,1.2000000000000002,9,1.6,10.4680,8.0977
2013,1,3,16,30,5.5,38,612,139,4,1.2000000000000002,57,2,0,58,73.64,80.5,0.12,1018,1.2000000000000002,11,1,0.0000,0.0000
2013,1,3,17,30,3.8000000000000003,0,0,0,4,1,0,0,0,0,81.92,91.51,0.12,1018,1.2000000000000002,13,0.9,0.0000,0.0000
2013,1,3,18,30,2.9000000000000004,0,0,0,1,0.5,0,0,0,0,84.52,103.2,0.12,1019,1.2000000000000002,19,1,0.0000,0.0000
2013,1,3,19,30,2.4000000000000004,0,0,0,1,0.30000000000000004,0,0,0,0,86.2,115.4,0.12,1020,1.2000000000000002,21,0.9,0.0000,0.0000
2013,1,3,20,30,1.8,0,0,0,4,0.1,0,0,0,0,88.37,127.91,0.12,1020,1.2000000000000002,23,0.9,0.0000,0.0000
2013,1,3,21,30,1.1,0,0,0,4,-0.30000000000000004,0,0,0,0,90.45,140.55,0.12,1020,1.2000000000000002,27,0.9,0.0000,0.0000
2013,1,3,22,30,0.6000000000000001,0,0,0,4,-0.7000000000000001,0,0,0,0,91.16,153.06,0.12,1020,1.2000000000000002,30,0.9,0.0000,0.0000
2013,1,3,23,30,0.30000000000000004,0,0,0,1,-0.8,0,0,0,0,92.07000000000001,164.61,0.12,1020,1.2000000000000002,30,0.9,0.0000,0.0000
2013,1,4,0,30,-0.1,0,0,0,4,-0.9,0,0,0,0,94.5,170.15,0.12,1020,1.2000000000000002,32,0.9,0.0000,0.0000
2013,1,4,1,30,-0.6000000000000001,0,0,0,4,-1.1,0,0,0,0,96.54,162.44,0.12,1020,1.2000000000000002,37,0.9,0.0000,0.0000
2013,1,4,2,30,-1.2000000000000002,0,0,0,4,-1.3,0,0,0,0,99.15,150.54,0.12,1020,1.2000000000000002,38,0.8,0.0000,0.0000
2013,1,4,3,30,-1.5,0,0,0,4,-1.5,0,0,0,0,100,137.97,0.12,1020,1.2000000000000002,36,0.8,0.0000,0.0000
2013,1,4,4,30,-1.8,0,0,0,4,-1.8,0,0,0,0,100,125.33,0.12,1020,1.3,36,0.8,0.0000,0.0000
2013,1,4,5,30,-2,0,0,0,4,-2,0,0,0,0,100,112.87,0.12,1021,1.3,37,0.8,0.0000,0.0000
2013,1,4,6,30,-1.8,0,0,0,7,-2.2,0,0,0,0,97.38,100.75,0.12,1021,1.4000000000000001,38,0.8,0.0000,0.0000
2013,1,4,7,30,0.1,11,188,15,7,-2.1,3,0,7,3,85.33,88.78,0.12,1022,1.5,33,0.7000000000000001,0.0000,0.0000
2013,1,4,8,30,2.4000000000000004,43,643,172,7,-1.2000000000000002,46,0,0,46,76.92,78.38,0.12,1023,1.7000000000000002,29,0.5,2.1978,1.6786
2013,1,4,9,30,4.2,56,810,347,4,-0.8,114,0,0,114,69.9,68.98,0.12,1023,1.7000000000000002,49,0.2,5.8888,4.5659
2013,1,4,10,30,6.9,63,888,488,1,0.30000000000000004,63,888,0,488,62.63,61.44,0.12,1023,1.7000000000000002,67,0.4,26.6698,20.8123
2013,1,4,11,30,9.200000000000001,67,926,577,4,-0.9,251,211,0,367,49.15,56.57,0.12,1022,1.6,57,0.8,20.6123,16.1263
2013,1,4,12,30,10.200000000000001,69,938,606,2,-1.4000000000000001,222,430,0,468,44.36,55.08,0.12,1020,1.5,48,0.9,26.4741,20.7252
2013,1,4,13,30,10.600000000000001,69,921,567,2,-1.6,233,301,0,395,42.51,57.26,0.12,1019,1.5,44,1,22.1075,17.2907
2013,1,4,14,30,10.4,66,879,469,4,-1.6,201,105,0,249,43.11,62.71,0.12,1019,1.4000000000000001,41,1,13.4968,10.5237
2013,1,4,15,30,9.3,58,787,318,4,-1.3,133,60,0,153,47.64,70.67,0.12,1019,1.4000000000000001,42,0.8,7.7854,6.0238
2013,1,4,16,30,6.800000000000001,40,583,138,4,2.5,62,126,0,83,74.3,80.36,0.12,1019,1.4000000000000001,48,0.8,0.0000,0.0000
2013,1,4,17,30,5.2,0,0,0,0,0.6000000000000001,0,0,0,0,72.29,91.36,0.12,1019,1.4000000000000001,52,1,0.0000,0.0000
2013,1,4,18,30,3.4000000000000004,0,0,0,4,0.1,0,0,0,0,78.9,103.06,0.12,1019,1.5,69,1,0.0000,0.0000
2013,1,4,19,30,2.7,0,0,0,4,-0.1,0,0,0,0,81.65,115.26,0.12,1019,1.6,80,0.9,0.0000,0.0000
2013,1,4,20,30,2.3000000000000003,0,0,0,4,-0.4,0,0,0,0,82.56,127.77,0.12,1018,1.7000000000000002,89,0.9,0.0000,0.0000
2013,1,4,21,30,2.2,0,0,0,4,-0.5,0,0,0,0,82.10000000000001,140.41,0.12,1018,1.8,98,0.9,0.0000,0.0000
2013,1,4,22,30,2.6,0,0,0,4,-0.5,0,0,0,0,80,152.91,0.12,1018,1.8,107,0.9,0.0000,0.0000
2013,1,4,23,30,2.9000000000000004,0,0,0,4,-0.1,0,0,0,0,80.63,164.46,0.12,1018,1.7000000000000002,125,0.8,0.0000,0.0000
2013,1,5,0,30,2.9000000000000004,0,0,0,4,0.4,0,0,0,0,83.35000000000001,170.05,0.12,1018,1.7000000000000002,149,0.7000000000000001,0.0000,0.0000
2013,1,5,1,30,2.8000000000000003,0,0,0,4,1,0,0,0,0,87.69,162.45000000000002,0.12,1019,1.7000000000000002,171,0.6000000000000001,0.0000,0.0000
2013,1,5,2,30,3,0,0,0,4,1.2000000000000002,0,0,0,0,88.11,150.58,0.12,1019,1.8,196,0.6000000000000001,0.0000,0.0000
2013,1,5,3,30,3.2,0,0,0,4,1,0,0,0,0,85.79,138.02,0.12,1018,1.8,228,0.6000000000000001,0.0000,0.0000
2013,1,5,4,30,3.3000000000000003,0,0,0,4,1,0,0,0,0,84.75,125.38000000000001,0.12,1018,1.9000000000000001,260,0.5,0.0000,0.0000
2013,1,5,5,30,3.3000000000000003,0,0,0,4,1.1,0,0,0,0,85.37,112.91,0.12,1018,1.9000000000000001,291,0.4,0.0000,0.0000
2013,1,5,6,30,3.2,0,0,0,4,1.2000000000000002,0,0,0,0,86.73,100.78,0.12,1018,2,205,0.30000000000000004,0.0000,0.0000
2013,1,5,7,30,3.8000000000000003,12,118,14,3,1.5,2,0,7,2,84.73,88.81,0.12,1018,2,117,0.5,0.0000,0.0000
2013,1,5,8,30,5.4,51,568,166,4,3.2,30,0,7,30,85.92,78.38,0.12,1018,2,153,0.8,1.4333,1.0948
2013,1,5,9,30,6.7,72,735,336,8,3.9000000000000004,138,299,0,245,82.39,68.95,0.12,1018,2.1,183,1.1,12.6591,9.8155
2013,1,5,10,30,7.800000000000001,85,819,477,3,3.9000000000000004,200,53,0,226,76.48,61.39,0.12,1017,2,200,1.2000000000000002,12.3551,9.6418
2013,1,5,11,30,8.700000000000001,91,865,568,4,4.1000000000000005,250,231,0,377,72.65,56.480000000000004,0.12,1016,1.8,213,1.2000000000000002,21.1834,16.5738
2013,1,5,12,30,9.5,93,879,598,0,4.2,93,879,0,598,69.64,54.97,0.12,1015,1.6,222,1.2000000000000002,33.8453,26.4969
2013,1,5,13,30,10,89,878,566,2,4.4,248,195,7,354,68.33,57.120000000000005,0.12,1014,1.3,224,1.1,19.8270,15.5081
2013,1,5,14,30,10.100000000000001,80,850,472,2,4.6000000000000005,188,44,0,208,68.48,62.56,0.12,1014,1.1,219,1,11.2857,8.8006
2013,1,5,15,30,9.5,67,766,323,0,4.7,67,766,0,323,71.74,70.52,0.12,1014,1,203,0.7000000000000001,16.4583,12.7367
2013,1,5,16,30,7.5,46,567,142,1,5.6000000000000005,46,567,0,142,87.99,80.21000000000001,0.12,1014,0.9,179,0.7000000000000001,0.0000,0.0000
2013,1,5,17,30,6.1000000000000005,0,0,0,0,4.6000000000000005,0,0,0,0,90.27,91.21000000000001,0.12,1014,0.9,166,0.7000000000000001,0.0000,0.0000
2013,1,5,18,30,4,0,0,0,0,4,0,0,0,0,100,102.91,0.12,1015,0.8,159,0.8,0.0000,0.0000
2013,1,5,19,30,3,0,0,0,0,3,0,0,0,0,100,115.11,0.12,1015,0.8,160,0.8,0.0000,0.0000
2013,1,5,20,30,2.4000000000000004,0,0,0,0,2.4000000000000004,0,0,0,0,100,127.63000000000001,0.12,1015,0.8,165,0.9,0.0000,0.0000
2013,1,5,21,30,2.5,0,0,0,0,2.5,0,0,0,0,100,140.27,0.12,1015,0.8,173,0.8,0.0000,0.0000
2013,1,5,22,30,3.2,0,0,0,0,3.2,0,0,0,0,100,152.77,0.12,1015,0.8,186,0.8,0.0000,0.0000
2013,1,5,23,30,3.6,0,0,0,0,3.6,0,0,0,0,100,164.3,0.12,1016,0.8,205,0.8,0.0000,0.0000
2013,1,6,0,30,3.3000000000000003,0,0,0,0,3.2,0,0,0,0,99.54,169.95000000000002,0.12,1016,0.8,231,0.8,0.0000,0.0000
2013,1,6,1,30,2.9000000000000004,0,0,0,0,2.8000000000000003,0,0,0,0,99.09,162.46,0.12,1016,0.8,256,0.8,0.0000,0.0000
2013,1,6,2,30,2.6,0,0,0,0,2.3000000000000003,0,0,0,0,97.73,150.62,0.12,1016,0.8,274,0.8,0.0000,0.0000
2013,1,6,3,30,2.4000000000000004,0,0,0,0,1.9000000000000001,0,0,0,0,96.60000000000001,138.06,0.12,1016,0.8,287,0.9,0.0000,0.0000
2013,1,6,4,30,2.4000000000000004,0,0,0,0,1.8,0,0,0,0,95.60000000000001,125.42,0.12,1016,0.8,298,0.9,0.0000,0.0000
2013,1,6,5,30,2.5,0,0,0,0,1.8,0,0,0,0,95.26,112.95,0.12,1017,0.7000000000000001,310,1,0.0000,0.0000
2013,1,6,6,30,2.6,0,0,0,0,2,0,0,0,0,95.59,100.8,0.12,1017,0.7000000000000001,322,1.1,0.0000,0.0000
2013,1,6,7,30,2.9000000000000004,13,109,15,1,2.1,13,109,0,15,94.43,88.81,0.12,1018,0.7000000000000001,334,1.3,0.0000,0.0000
2013,1,6,8,30,3.7,54,608,177,4,2.1,69,275,7,125,89.37,78.37,0.12,1018,0.6000000000000001,346,1.4000000000000001,5.9725,4.5618
2013,1,6,9,30,5,74,794,360,3,2.3000000000000003,143,255,0,235,82.91,68.92,0.12,1018,0.6000000000000001,355,1.5,12.1456,9.4176
2013,1,6,10,30,7.4,80,894,509,0,2.7,80,894,0,509,72.12,61.33,0.12,1018,0.6000000000000001,182,1.6,27.8367,21.7244
2013,1,6,11,30,10.200000000000001,77,961,609,0,2.8000000000000003,77,961,0,609,59.910000000000004,56.39,0.12,1017,0.5,6,1.9000000000000001,34.2346,26.7860
2013,1,6,12,30,12,71,985,638,0,2,71,985,0,638,50.24,54.84,0.12,1016,0.5,6,2.1,36.1308,28.2876
2013,1,6,13,30,12.700000000000001,68,975,599,0,1.3,68,975,0,599,45.88,56.980000000000004,0.12,1016,0.5,5,2.1,33.5731,26.2616
2013,1,6,14,30,12.5,63,937,497,0,1.2000000000000002,63,937,0,497,46.07,62.410000000000004,0.12,1016,0.5,5,2,26.9930,21.0512
2013,1,6,15,30,11.100000000000001,54,856,342,0,1.6,54,856,0,342,51.99,70.36,0.12,1016,0.5,5,1.4000000000000001,17.4517,13.5083
2013,1,6,16,30,8,38,672,154,0,4.6000000000000005,38,672,0,154,79.01,80.05,0.12,1016,0.5,6,1.1,0.0000,0.0000
2013,1,6,17,30,6,0,0,0,0,2.1,0,0,0,0,76.21000000000001,91.06,0.12,1016,0.5,6,1.1,0.0000,0.0000
2013,1,6,18,30,4.3,0,0,0,0,1.2000000000000002,0,0,0,0,80.38,102.76,0.12,1017,0.4,11,1.2000000000000002,0.0000,0.0000
2013,1,6,19,30,3.6,0,0,0,0,0.7000000000000001,0,0,0,0,81.22,114.97,0.12,1017,0.4,16,1.1,0.0000,0.0000
2013,1,6,20,30,2.8000000000000003,0,0,0,0,0.2,0,0,0,0,82.91,127.49000000000001,0.12,1017,0.4,22,1.1,0.0000,0.0000
2013,1,6,21,30,2,0,0,0,0,-0.2,0,0,0,0,85.66,140.13,0.12,1017,0.4,29,1,0.0000,0.0000
2013,1,6,22,30,1.3,0,0,0,0,-0.4,0,0,0,0,88.60000000000001,152.62,0.12,1017,0.4,36,1,0.0000,0.0000
2013,1,6,23,30,0.6000000000000001,0,0,0,0,-0.5,0,0,0,0,92.15,164.14000000000001,0.12,1017,0.4,44,1,0.0000,0.0000
2013,1,7,0,30,0,0,0,0,0,-0.5,0,0,0,0,96.37,169.84,0.12,1017,0.4,54,1,0.0000,0.0000
2013,1,7,1,30,-0.6000000000000001,0,0,0,0,-0.6000000000000001,0,0,0,0,100,162.46,0.12,1017,0.4,63,1,0.0000,0.0000
2013,1,7,2,30,-0.9,0,0,0,0,-0.9,0,0,0,0,100,150.65,0.12,1016,0.4,72,1,0.0000,0.0000
2013,1,7,3,30,-1,0,0,0,0,-1,0,0,0,0,100,138.1,0.12,1016,0.4,80,0.9,0.0000,0.0000
2013,1,7,4,30,-0.9,0,0,0,0,-0.9,0,0,0,0,100,125.46000000000001,0.12,1016,0.4,86,0.9,0.0000,0.0000
2013,1,7,5,30,-1.1,0,0,0,0,-1.1,0,0,0,0,100,112.98,0.12,1016,0.4,90,0.9,0.0000,0.0000
2013,1,7,6,30,-0.9,0,0,0,0,-0.9,0,0,0,0,100,100.83,0.12,1017,0.4,92,1,0.0000,0.0000
2013,1,7,7,30,0.6000000000000001,12,216,17,0,-0.2,12,216,0,17,94.23,88.82000000000001,0.12,1017,0.4,97,1.3,0.0000,0.0000
2013,1,7,8,30,3.2,45,705,187,0,0.2,45,705,0,187,80.52,78.36,0.12,1017,0.4,104,1.6,8.9351,6.8248
2013,1,7,9,30,6.1000000000000005,59,865,371,1,0.7000000000000001,59,865,0,371,68.37,68.88,0.12,1017,0.5,110,1.7000000000000002,19.1811,14.8737
2013,1,7,10,30,8.8,65,945,520,0,1,65,945,0,520,58.2,61.26,0.12,1017,0.5,111,1.9000000000000001,28.4507,22.2045
2013,1,7,11,30,10.600000000000001,69,980,613,0,1,69,980,0,613,51.42,56.29,0.12,1015,0.5,111,1.8,34.4765,26.9764
2013,1,7,12,30,11.3,73,984,641,2,1.1,141,688,0,539,49.53,54.71,0.12,1014,0.5,113,1.5,30.5425,23.9136
2013,1,7,13,30,11.3,72,962,598,7,1.2000000000000002,163,582,0,482,49.75,56.83,0.12,1013,0.6000000000000001,113,1.4000000000000001,27.0359,21.1495
2013,1,7,14,30,11.100000000000001,67,921,496,7,1.6,95,715,0,429,51.92,62.25,0.12,1013,0.6000000000000001,110,1.3,23.3242,18.1920
2013,1,7,15,30,9.600000000000001,59,825,339,4,2.6,139,170,0,197,61.67,70.2,0.12,1013,0.7000000000000001,105,1,10.0671,7.7939
2013,1,7,16,30,7.2,42,631,153,7,4.9,63,201,0,98,85.58,79.89,0.12,1012,0.7000000000000001,102,0.8,4.6720,3.5608
