Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,747991,-,-,-,32.45,-94.74,-6,88,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2009,1,1,20,30,7.800000000000001,0,0,0,0,7.800000000000001,0,0,0,0,100,128.19,0.12,1003,1.6,178,1.3,0.0000,0.0000
2009,1,1,21,30,7.9,0,0,0,0,7.9,0,0,0,0,100,140.82,0.12,1003,1.6,178,1.3,0.0000,0.0000
2009,1,1,22,30,7.9,0,0,0,0,7.9,0,0,0,0,100,153.34,0.12,1003,1.6,178,1.4000000000000001,0.0000,0.0000
2009,1,1,23,30,8,0,0,0,0,8,0,0,0,0,100,164.9,0.12,1003,1.6,178,1.4000000000000001,0.0000,0.0000
2009,1,2,0,30,8.1,0,0,0,0,8.1,0,0,0,0,100,170.32,0.12,1003,1.6,179,1.4000000000000001,0.0000,0.0000
2009,1,2,1,30,8.4,0,0,0,0,8.4,0,0,0,0,100,162.39000000000001,0.12,1002,1.6,182,1.4000000000000001,0.0000,0.0000
2009,1,2,2,30,8.6,0,0,0,1,8.6,0,0,0,0,100,150.44,0.12,1002,1.6,186,1.3,0.0000,0.0000
2009,1,2,3,30,8.700000000000001,0,0,0,0,8.700000000000001,0,0,0,0,100,137.86,0.12,1002,1.5,193,1.2000000000000002,0.0000,0.0000
2009,1,2,4,30,8.8,0,0,0,1,8.8,0,0,0,0,100,125.23,0.12,1002,1.5,198,1.2000000000000002,0.0000,0.0000
2009,1,2,5,30,8.9,0,0,0,0,8.9,0,0,0,0,100,112.78,0.12,1002,1.5,200,1.2000000000000002,0.0000,0.0000
2009,1,2,6,30,9.4,0,0,0,0,9.4,0,0,0,0,100,100.67,0.12,1003,1.5,201,1.2000000000000002,0.0000,0.0000
2009,1,2,7,30,11.5,12,124,15,0,11.4,12,124,0,15,99.67,88.76,0.12,1003,1.4000000000000001,202,1.5,0.0000,0.0000
2009,1,2,8,30,14.4,49,605,171,0,12.600000000000001,49,605,0,171,88.86,78.37,0.12,1003,1.4000000000000001,204,1.9000000000000001,8.1703,6.2405
2009,1,2,9,30,17,65,786,346,1,14,65,786,0,346,82.55,69.01,0.12,1003,1.4000000000000001,208,2.3000000000000003,17.8685,13.8537
2009,1,2,10,30,19.1,73,872,488,2,15.100000000000001,211,106,7,262,77.41,61.53,0.12,1003,1.4000000000000001,211,2.5,14.3105,11.1669
2009,1,2,11,30,20.6,75,910,575,2,15.200000000000001,249,233,7,376,71.4,56.72,0.12,1002,1.5,209,2.6,21.1019,16.5083
2009,1,2,12,30,21.6,82,905,598,0,15.100000000000001,82,905,0,598,66.73,55.300000000000004,0.12,1001,1.5,208,2.7,33.7933,26.4527
2009,1,2,13,30,22,82,882,555,0,15.100000000000001,82,882,0,555,64.88,57.53,0.12,1000,1.6,206,2.6,31.0190,24.2576
2009,1,2,14,30,21.8,77,829,453,0,15.200000000000001,77,829,0,453,65.96000000000001,63.01,0.12,999,1.7000000000000002,201,2.3000000000000003,24.5050,19.1031
2009,1,2,15,30,20.5,67,721,302,0,15.600000000000001,67,721,0,302,73.7,70.97,0.12,999,1.8,192,1.6,15.3252,11.8527
2009,1,2,16,30,17.8,46,493,126,0,16.3,46,493,0,126,91.19,80.66,0.12,999,1.9000000000000001,183,1.2000000000000002,0.0000,0.0000
2009,1,2,17,30,16.400000000000002,0,0,0,0,15.5,0,0,0,0,94.39,91.66,0.12,999,2,179,1.2000000000000002,0.0000,0.0000
2009,1,2,18,30,16.5,0,0,0,1,15.700000000000001,0,0,0,0,94.9,103.35000000000001,0.12,999,2,178,1.5,0.0000,0.0000
2009,1,2,19,30,16.5,0,0,0,0,15.9,0,0,0,0,96.22,115.54,0.12,999,2.1,179,1.7000000000000002,0.0000,0.0000
2009,1,2,20,30,16.6,0,0,0,3,16.1,0,0,0,0,97.02,128.05,0.12,999,2.1,182,2,0.0000,0.0000
2009,1,2,21,30,16.7,0,0,0,8,16.400000000000002,0,0,0,0,98.08,140.69,0.12,999,2.2,185,2.2,0.0000,0.0000
2009,1,2,22,30,16.6,0,0,0,7,16.6,0,0,0,0,100,153.20000000000002,0.12,999,2.1,186,2.1,0.0000,0.0000
2009,1,2,23,30,16.2,0,0,0,7,16.2,0,0,0,0,100,164.76,0.12,999,2.1,187,1.9000000000000001,0.0000,0.0000
2009,1,3,0,30,16.2,0,0,0,8,16.2,0,0,0,0,100,170.25,0.12,999,2.1,188,1.9000000000000001,0.0000,0.0000
2009,1,3,1,30,16.400000000000002,0,0,0,7,16.400000000000002,0,0,0,0,100,162.42000000000002,0.12,999,2.1,188,2,0.0000,0.0000
2009,1,3,2,30,16.5,0,0,0,7,16.5,0,0,0,0,100,150.49,0.12,999,2.2,187,2,0.0000,0.0000
2009,1,3,3,30,16.7,0,0,0,6,16.6,0,0,0,0,99.54,137.92000000000002,0.12,998,2.4000000000000004,185,2,0.0000,0.0000
2009,1,3,4,30,17,0,0,0,6,16.8,0,0,0,0,98.74000000000001,125.29,0.12,998,2.6,185,2.1,0.0000,0.0000
2009,1,3,5,30,17.2,0,0,0,7,17,0,0,0,0,98.64,112.83,0.12,998,2.8000000000000003,186,2.3000000000000003,0.0000,0.0000
2009,1,3,6,30,17.5,0,0,0,7,17.1,0,0,0,0,97.79,100.72,0.12,998,2.9000000000000004,191,2.6,0.0000,0.0000
2009,1,3,7,30,18,11,108,14,8,17.3,3,0,7,3,95.62,88.8,0.12,999,2.9000000000000004,197,2.9000000000000004,0.0000,0.0000
2009,1,3,8,30,18.5,47,574,162,4,17.5,60,0,0,60,93.99,78.39,0.12,999,2.8000000000000003,197,3,2.8666,2.1894
2009,1,3,9,30,19,65,748,333,8,17.8,139,32,0,151,92.72,69,0.12,1000,2.7,193,3,7.7988,6.0466
2009,1,3,10,30,20.200000000000003,74,826,468,4,18.1,129,0,0,129,87.85000000000001,61.49,0.12,999,2.8000000000000003,190,3.2,7.0478,5.4997
2009,1,3,11,30,21.8,76,873,556,4,18.3,117,0,0,117,80.41,56.65,0.12,998,2.8000000000000003,193,3.5,6.5686,5.1389
2009,1,3,12,30,23,78,881,581,4,17.8,193,8,0,197,72.49,55.2,0.12,998,2.8000000000000003,198,3.6,11.1378,8.7188
2009,1,3,13,30,23.3,79,854,540,0,17.3,79,854,0,540,68.94,57.4,0.12,997,2.9000000000000004,198,3.4000000000000004,30.2010,23.6193
2009,1,3,14,30,23,77,798,441,0,17.2,77,798,0,441,69.68,62.870000000000005,0.12,997,2.8000000000000003,196,3,23.8784,18.6164
2009,1,3,15,30,22.1,65,705,297,0,17.3,65,705,0,297,74.02,70.83,0.12,997,2.8000000000000003,190,2.3000000000000003,15.0908,11.6736
2009,1,3,16,30,20.3,45,485,125,0,17.3,45,485,0,125,83.02,80.51,0.12,997,2.7,185,1.7000000000000002,0.0000,0.0000
2009,1,3,17,30,19.1,0,0,0,0,16.7,0,0,0,0,85.98,91.51,0.12,997,2.7,182,1.6,0.0000,0.0000
2009,1,3,18,30,17.8,0,0,0,0,16.400000000000002,0,0,0,0,91.75,103.2,0.12,998,2.5,182,1.7000000000000002,0.0000,0.0000
2009,1,3,19,30,17.2,0,0,0,0,16.3,0,0,0,0,94.60000000000001,115.4,0.12,998,2.4000000000000004,183,1.7000000000000002,0.0000,0.0000
2009,1,3,20,30,16.7,0,0,0,0,16.3,0,0,0,0,97.51,127.91,0.12,999,2.4000000000000004,185,1.7000000000000002,0.0000,0.0000
2009,1,3,21,30,16.5,0,0,0,0,16.400000000000002,0,0,0,0,99.27,140.55,0.12,999,2.4000000000000004,189,1.9000000000000001,0.0000,0.0000
2009,1,3,22,30,16.2,0,0,0,0,16.2,0,0,0,0,100,153.06,0.12,1000,2.4000000000000004,192,1.9000000000000001,0.0000,0.0000
2009,1,3,23,30,15.9,0,0,0,0,15.9,0,0,0,0,100,164.61,0.12,1000,2.4000000000000004,194,1.7000000000000002,0.0000,0.0000
2009,1,4,0,30,15.5,0,0,0,0,15.5,0,0,0,0,100,170.16,0.12,1000,2.5,195,1.4000000000000001,0.0000,0.0000
2009,1,4,1,30,15.200000000000001,0,0,0,0,15.200000000000001,0,0,0,0,100,162.44,0.12,1000,2.5,203,1.1,0.0000,0.0000
2009,1,4,2,30,14.8,0,0,0,0,14.8,0,0,0,0,100,150.54,0.12,1001,2.6,226,0.9,0.0000,0.0000
2009,1,4,3,30,14.5,0,0,0,0,14.5,0,0,0,0,100,137.97,0.12,1002,2.7,267,0.9,0.0000,0.0000
2009,1,4,4,30,14.100000000000001,0,0,0,0,14.100000000000001,0,0,0,0,100,125.34,0.12,1002,2.6,304,1.1,0.0000,0.0000
2009,1,4,5,30,13.4,0,0,0,1,13.4,0,0,0,0,100,112.87,0.12,1004,2.5,323,1.4000000000000001,0.0000,0.0000
2009,1,4,6,30,12.200000000000001,0,0,0,3,12.200000000000001,0,0,0,0,100,100.75,0.12,1005,2.3000000000000003,331,1.9000000000000001,0.0000,0.0000
2009,1,4,7,30,11.100000000000001,11,110,14,1,11.100000000000001,11,110,0,14,100,88.81,0.12,1007,2.2,335,2.6,0.0000,0.0000
2009,1,4,8,30,10.5,49,573,165,2,8.9,32,0,7,32,90.07000000000001,78.39,0.12,1008,2,337,3.1,1.5288,1.1677
2009,1,4,9,30,10.600000000000001,69,751,338,2,6.7,83,0,7,83,76.88,68.98,0.12,1009,1.9000000000000001,337,3.1,4.2875,3.3243
2009,1,4,10,30,11.200000000000001,80,832,477,3,5,78,0,0,78,65.76,61.45,0.12,1010,1.9000000000000001,334,3,4.2625,3.3263
2009,1,4,11,30,11.9,85,875,568,2,4.2,177,4,0,180,59.370000000000005,56.57,0.12,1010,1.8,330,3,10.1096,7.9094
2009,1,4,12,30,12.4,91,879,594,2,3.7,176,2,7,177,55.43,55.09,0.12,1009,1.7000000000000002,329,2.9000000000000004,10.0122,7.8380
2009,1,4,13,30,12.5,86,872,558,2,3.2,152,0,0,152,53.22,57.27,0.12,1009,1.6,331,2.8000000000000003,8.5067,6.6533
2009,1,4,14,30,12.100000000000001,77,839,461,4,2.7,144,0,0,144,52.74,62.72,0.12,1009,1.5,334,2.6,7.8049,6.0856
2009,1,4,15,30,11.100000000000001,65,749,313,7,2.3000000000000003,137,119,0,176,54.56,70.68,0.12,1010,1.4000000000000001,338,2.2,8.9549,6.9286
2009,1,4,16,30,9.1,44,550,136,7,2.1,61,168,7,89,61.61,80.36,0.12,1010,1.3,340,1.7000000000000002,0.0000,0.0000
2009,1,4,17,30,7.800000000000001,0,0,0,1,2.6,0,0,0,0,69.52,91.37,0.12,1011,1.3,341,1.3,0.0000,0.0000
2009,1,4,18,30,6.4,0,0,0,0,2,0,0,0,0,73.36,103.06,0.12,1012,1.3,346,1.6,0.0000,0.0000
2009,1,4,19,30,5.6000000000000005,0,0,0,7,1.7000000000000002,0,0,0,0,76.04,115.26,0.12,1013,1.4000000000000001,349,1.8,0.0000,0.0000
2009,1,4,20,30,4.9,0,0,0,0,1.7000000000000002,0,0,0,0,79.55,127.77,0.12,1013,1.4000000000000001,352,1.7000000000000002,0.0000,0.0000
2009,1,4,21,30,4.5,0,0,0,0,1.6,0,0,0,0,81.65,140.41,0.12,1013,1.6,177,1.6,0.0000,0.0000
2009,1,4,22,30,4.1000000000000005,0,0,0,1,1.7000000000000002,0,0,0,0,84.24,152.92000000000002,0.12,1013,1.7000000000000002,2,1.6,0.0000,0.0000
2009,1,4,23,30,3.8000000000000003,0,0,0,1,1.7000000000000002,0,0,0,0,86.41,164.46,0.12,1013,1.9000000000000001,3,1.5,0.0000,0.0000
2009,1,5,0,30,3.5,0,0,0,0,1.7000000000000002,0,0,0,0,88.25,170.06,0.12,1013,2.1,1,1.5,0.0000,0.0000
2009,1,5,1,30,3.5,0,0,0,0,1.7000000000000002,0,0,0,0,88.19,162.46,0.12,1013,2.3000000000000003,3,1.5,0.0000,0.0000
2009,1,5,2,30,3.5,0,0,0,1,1.7000000000000002,0,0,0,0,88.01,150.59,0.12,1013,2.5,11,1.5,0.0000,0.0000
2009,1,5,3,30,3.7,0,0,0,0,1.7000000000000002,0,0,0,0,86.49,138.02,0.12,1012,2.7,20,1.4000000000000001,0.0000,0.0000
2009,1,5,4,30,3.8000000000000003,0,0,0,8,1.8,0,0,0,0,86.83,125.39,0.12,1012,2.9000000000000004,28,1.3,0.0000,0.0000
2009,1,5,5,30,4,0,0,0,7,2.1,0,0,0,0,87.27,112.91,0.12,1012,3,33,1.2000000000000002,0.0000,0.0000
2009,1,5,6,30,4.2,0,0,0,7,2.4000000000000004,0,0,0,0,88.01,100.78,0.12,1012,3.1,30,1.2000000000000002,0.0000,0.0000
2009,1,5,7,30,4.4,10,26,11,4,2.7,1,0,7,1,88.71000000000001,88.81,0.12,1012,3.2,21,1.2000000000000002,0.0000,0.0000
2009,1,5,8,30,4.7,72,367,146,7,3,3,0,0,3,88.84,78.39,0.12,1012,3.3000000000000003,186,1.1,0.1433,0.1095
2009,1,5,9,30,5.1000000000000005,113,533,305,7,3.2,101,0,0,101,87.83,68.96000000000001,0.12,1012,3.3000000000000003,357,1.2000000000000002,5.2182,4.0460
2009,1,5,10,30,5.5,133,639,439,7,3.4000000000000004,14,0,0,14,86.63,61.39,0.12,1011,3.3000000000000003,193,1.2000000000000002,0.7654,0.5973
2009,1,5,11,30,5.800000000000001,138,702,526,8,3.6,13,0,0,13,85.81,56.49,0.12,1010,3.3000000000000003,29,0.8,0.7304,0.5715
2009,1,5,12,30,6.2,144,708,550,8,3.8000000000000003,53,0,0,53,84.58,54.97,0.12,1008,3.3000000000000003,174,0.30000000000000004,2.9997,2.3484
2009,1,5,13,30,6.5,141,686,513,4,4.1000000000000005,25,0,0,25,84.62,57.13,0.12,1007,3.3000000000000003,300,0.4,1.4001,1.0951
2009,1,5,14,30,6.6000000000000005,132,618,417,7,4.4,51,0,0,51,85.57000000000001,62.57,0.12,1006,3.3000000000000003,277,0.8,2.7670,2.1577
2009,1,5,15,30,6.300000000000001,113,485,275,4,4.5,10,0,0,10,88.19,70.52,0.12,1005,3.3000000000000003,274,0.9,0.5095,0.3943
2009,1,5,16,30,5.800000000000001,69,259,113,7,4.5,46,0,0,46,91.26,80.21000000000001,0.12,1005,3.3000000000000003,266,0.7000000000000001,0.0000,0.0000
2009,1,5,17,30,5.6000000000000005,0,0,0,7,4.5,0,0,0,0,92.52,91.22,0.12,1005,3.3000000000000003,257,0.6000000000000001,0.0000,0.0000
2009,1,5,18,30,5.300000000000001,0,0,0,7,4.4,0,0,0,0,94.23,102.91,0.12,1004,3.4000000000000004,212,0.7000000000000001,0.0000,0.0000
2009,1,5,19,30,5.1000000000000005,0,0,0,7,4.4,0,0,0,0,95.35000000000001,115.12,0.12,1003,3.3000000000000003,199,1,0.0000,0.0000
2009,1,5,20,30,5,0,0,0,7,4.4,0,0,0,0,96.03,127.63000000000001,0.12,1002,3.3000000000000003,206,1.2000000000000002,0.0000,0.0000
2009,1,5,21,30,5,0,0,0,7,4.5,0,0,0,0,96.42,140.27,0.12,1002,3.3000000000000003,224,1.3,0.0000,0.0000
2009,1,5,22,30,4.9,0,0,0,7,4.5,0,0,0,0,97.27,152.77,0.12,1001,3.2,247,1.4000000000000001,0.0000,0.0000
2009,1,5,23,30,4.7,0,0,0,8,4.4,0,0,0,0,97.8,164.31,0.12,1001,3.2,262,1.5,0.0000,0.0000
2009,1,6,0,30,4.5,0,0,0,7,4.1000000000000005,0,0,0,0,97.28,169.96,0.12,1000,3.1,265,1.4000000000000001,0.0000,0.0000
2009,1,6,1,30,4.2,0,0,0,7,3.8000000000000003,0,0,0,0,96.92,162.47,0.12,999,3.1,255,1.2000000000000002,0.0000,0.0000
2009,1,6,2,30,4,0,0,0,7,3.5,0,0,0,0,96.47,150.62,0.12,998,3.2,236,1,0.0000,0.0000
2009,1,6,3,30,3.9000000000000004,0,0,0,7,3.3000000000000003,0,0,0,0,96.2,138.07,0.12,998,3.2,229,1.2000000000000002,0.0000,0.0000
2009,1,6,4,30,3.8000000000000003,0,0,0,7,3.3000000000000003,0,0,0,0,96.3,125.43,0.12,997,3.2,237,1.5,0.0000,0.0000
2009,1,6,5,30,3.7,0,0,0,7,3.2,0,0,0,0,96.44,112.95,0.12,997,3.1,247,1.4000000000000001,0.0000,0.0000
2009,1,6,6,30,3.7,0,0,0,7,3.1,0,0,0,0,95.87,100.81,0.12,997,3.1,230,1.3,0.0000,0.0000
2009,1,6,7,30,4,11,52,12,6,3.2,2,0,7,2,94.56,88.83,0.12,997,3,199,1.6,0.0000,0.0000
2009,1,6,8,30,4.6000000000000005,59,479,155,6,3.6,15,0,0,15,93.21000000000001,78.38,0.12,997,2.9000000000000004,189,2,0.7167,0.5474
2009,1,6,9,30,5.5,76,699,328,7,4.2,12,0,0,12,91.28,68.93,0.12,996,2.7,189,2.2,0.6201,0.4809
2009,1,6,10,30,7.1000000000000005,80,823,475,4,5.2,152,0,0,152,87.64,61.33,0.12,996,2.3000000000000003,196,2.3000000000000003,8.3127,6.4874
2009,1,6,11,30,9.3,81,884,570,4,6.7,38,0,0,38,83.97,56.39,0.12,995,2,208,2.5,2.1362,1.6714
2009,1,6,12,30,11.600000000000001,87,891,600,7,8.1,62,0,0,62,79.2,54.85,0.12,993,1.7000000000000002,220,2.9000000000000004,3.5110,2.7488
2009,1,6,13,30,13.3,82,890,567,4,8.700000000000001,38,0,0,38,73.60000000000001,56.99,0.12,992,1.5,227,3,2.1297,1.6659
2009,1,6,14,30,13.9,74,856,471,0,8.5,74,856,0,471,69.73,62.42,0.12,992,1.4000000000000001,232,2.9000000000000004,25.5792,19.9485
2009,1,6,15,30,13.4,60,786,324,0,8.200000000000001,60,786,0,324,70.89,70.37,0.12,993,1.3,236,2.3000000000000003,16.5317,12.7960
2009,1,6,16,30,11.100000000000001,41,592,143,0,8.3,41,592,0,143,82.77,80.06,0.12,993,1.3,241,1.6,0.0000,0.0000
2009,1,6,17,30,9.5,0,0,0,0,7.2,0,0,0,0,85.54,91.06,0.12,993,1.3,245,1.4000000000000001,0.0000,0.0000
2009,1,6,18,30,8.700000000000001,0,0,0,0,6.4,0,0,0,0,85.23,102.76,0.12,994,1.3,274,1.9000000000000001,0.0000,0.0000
2009,1,6,19,30,7.800000000000001,0,0,0,4,5.4,0,0,0,0,85.07000000000001,114.97,0.12,995,1.2000000000000002,291,2.3000000000000003,0.0000,0.0000
2009,1,6,20,30,6.300000000000001,0,0,0,0,4.4,0,0,0,0,87.35000000000001,127.49000000000001,0.12,997,1.1,296,2.4000000000000004,0.0000,0.0000
2009,1,6,21,30,5,0,0,0,0,3,0,0,0,0,86.60000000000001,140.13,0.12,998,0.9,298,2.4000000000000004,0.0000,0.0000
2009,1,6,22,30,3.9000000000000004,0,0,0,0,1.1,0,0,0,0,82.17,152.62,0.12,999,0.9,299,2.2,0.0000,0.0000
2009,1,6,23,30,2.9000000000000004,0,0,0,1,-0.4,0,0,0,0,78.93,164.15,0.12,999,0.8,294,1.8,0.0000,0.0000
2009,1,7,0,30,2,0,0,0,1,-1.1,0,0,0,0,80.02,169.84,0.12,1000,0.7000000000000001,285,1.5,0.0000,0.0000
2009,1,7,1,30,1.3,0,0,0,0,-1.4000000000000001,0,0,0,0,82.36,162.47,0.12,1000,0.6000000000000001,273,1.3,0.0000,0.0000
2009,1,7,2,30,0.7000000000000001,0,0,0,0,-1.4000000000000001,0,0,0,0,85.72,150.66,0.12,1001,0.5,262,1.3,0.0000,0.0000
2009,1,7,3,30,0.30000000000000004,0,0,0,0,-1.4000000000000001,0,0,0,0,88.05,138.1,0.12,1001,0.5,253,1.3,0.0000,0.0000
2009,1,7,4,30,-0.1,0,0,0,0,-1.5,0,0,0,0,90.44,125.47,0.12,1001,0.6000000000000001,247,1.4000000000000001,0.0000,0.0000
2009,1,7,5,30,-0.4,0,0,0,0,-1.5,0,0,0,0,92.57000000000001,112.98,0.12,1001,0.6000000000000001,241,1.5,0.0000,0.0000
2009,1,7,6,30,-0.5,0,0,0,0,-1.4000000000000001,0,0,0,0,93.57000000000001,100.83,0.12,1002,0.7000000000000001,236,1.5,0.0000,0.0000
2009,1,7,7,30,0.8,11,233,16,0,-1.4000000000000001,11,233,0,16,85.39,88.83,0.12,1002,0.7000000000000001,231,1.8,0.0000,0.0000
2009,1,7,8,30,3.4000000000000004,39,705,182,0,-0.9,39,705,0,182,73.33,78.37,0.12,1002,0.7000000000000001,226,1.9000000000000001,8.6959,6.6419
2009,1,7,9,30,7,52,868,364,1,0.30000000000000004,52,868,0,364,62.59,68.89,0.12,1002,0.7000000000000001,224,1.8,18.8176,14.5916
2009,1,7,10,30,10.8,57,944,511,1,1.6,57,944,0,511,53.19,61.26,0.12,1002,0.7000000000000001,227,2.2,27.9583,21.8202
2009,1,7,11,30,13.4,59,973,599,1,0.7000000000000001,59,973,0,599,41.89,56.29,0.12,1001,0.8,230,2.8000000000000003,33.6891,26.3603
2009,1,7,12,30,14.600000000000001,60,982,627,0,0.6000000000000001,60,982,0,627,38.54,54.72,0.12,999,0.8,230,3,35.5274,27.8165
2009,1,7,13,30,14.9,60,969,590,0,1.1,60,969,0,590,39.160000000000004,56.83,0.12,999,0.8,232,3,33.0938,25.8884
2009,1,7,14,30,14.700000000000001,56,926,487,0,1.8,56,926,0,487,41.58,62.25,0.12,998,0.9,235,2.7,26.4776,20.6515
2009,1,7,15,30,13.3,50,843,335,0,3,50,843,0,335,49.71,70.2,0.12,999,0.9,239,1.9000000000000001,17.1191,13.2536
2009,1,7,16,30,10.200000000000001,36,661,152,0,4.800000000000001,36,661,0,152,69.41,79.9,0.12,999,0.9,244,1.3,7.2465,5.5229
2009,1,7,17,30,8.3,0,0,0,0,4,0,0,0,0,74.57000000000001,90.91,0.12,999,0.9,246,1.2000000000000002,0.0000,0.0000
