TimeStamp,Power(MW),Temperature,Clearsky DHI,Clearsky DNI,Relative Humidity(w/m2),Solar Zenith Angle(w/m2),Global Horizontal UV Irradiance (295-385nm)(m/s)
2012-07-31,6.65241935483871,29.37715053763441,73.42876344086021,349.5282258064516,68.00942204301076,75.37067204301076,12.96366075268817
2012-08-31,6.454704301075269,29.65483870967742,66.88306451612904,341.3346774193548,60.83862903225807,80.58993279569893,12.077684543010752
2012-09-30,5.778888888888889,26.198750000000004,54.4625,332.22083333333336,63.91288888888889,88.24847222222222,10.221906944444445
2012-10-31,4.9340053763440865,18.05201612903226,40.12768817204301,323.1209677419355,75.03231182795699,96.46827956989246,7.50429193548387
2012-11-30,4.665,13.273888888888889,28.904166666666665,317.84444444444443,70.4503611111111,103.01977777777779,6.600438055555556
2012-12-31,3.5961021505376345,10.504973118279569,27.373655913978496,298.1975806451613,74.91993279569893,105.90370967741936,4.141368951612903
2013-01-31,3.312231182795699,8.809408602150537,28.126344086021504,309.744623655914,85.26977150537634,104.26216397849463,4.511394489247312
2013-02-28,4.69389880952381,9.857142857142858,36.138392857142854,340.21875,79.12424107142857,98.82977678571429,6.130278571428572
2013-03-31,6.137365591397849,12.026612903225807,47.108870967741936,358.98790322580646,73.50973118279569,91.02694892473119,9.516125940860215
2013-04-30,6.341388888888889,17.205833333333334,67.16388888888889,351.1902777777778,75.57054166666667,82.8265,10.87189
2013-05-31,6.732795698924731,22.623924731182797,71.22043010752688,367.0295698924731,69.88495967741936,76.65286290322581,11.852830107526882
2013-06-30,7.101249999999999,28.875,69.09583333333333,375.0097222222222,62.428916666666666,73.98088888888888,13.9214925
2013-07-31,6.667741935483871,28.789381720430107,72.31989247311827,357.741935483871,61.39879032258064,75.34434139784946,12.741332795698925
2013-08-31,6.64502688172043,30.74959677419355,65.49596774193549,346.35752688172045,54.63163978494624,80.53696236559139,12.841413978494625
2013-09-30,5.837083333333333,27.82611111111111,58.24444444444445,324.60277777777776,60.438541666666666,88.18255555555555,10.382517499999999
2013-10-31,4.690322580645161,19.23521505376344,35.36424731182796,335.7755376344086,79.97989247311828,96.40569892473118,7.234574462365591
2013-11-30,3.538333333333333,10.34611111111111,29.483333333333334,313.38194444444446,82.076375,102.97918055555554,4.911811111111111
2013-12-31,2.8288978494623653,6.662231182795699,28.091397849462364,293.74059139784947,86.0086693548387,105.89594086021506,4.0357084677419355
2014-01-31,4.060483870967742,4.888440860215054,25.487903225806452,329.39516129032256,75.96784946236559,104.29174731182795,5.642725940860215
2014-02-28,3.5248511904761903,7.715625000000001,42.245535714285715,315.7440476190476,83.38072916666667,98.88720238095237,5.055404761904762
2014-03-31,5.366666666666667,11.396236559139787,48.69086021505376,352.3494623655914,80.57346774193549,91.09540322580645,8.310264784946238
2014-04-30,6.389305555555556,17.139166666666668,62.608333333333334,364.6402777777778,76.9285,82.88640277777777,10.39660875
2014-05-31,6.701747311827957,21.71948924731183,65.69489247311827,380.99059139784947,76.2666935483871,76.6890188172043,11.705460349462365
2014-06-30,6.535277777777777,26.622083333333336,70.07916666666667,370.1625,79.48369444444445,73.98626388888889,11.489250555555554
2014-07-31,6.779838709677419,27.931048387096777,70.86424731182795,362.21505376344084,66.50424731182797,75.31793010752688,12.840672983870967
2014-08-31,6.487903225806452,28.660618279569892,61.72043010752688,354.75940860215053,67.15400537634409,80.48512096774193,12.248058602150538
2014-09-30,5.755972222222223,26.752361111111114,48.959722222222226,344.0888888888889,67.08056944444445,88.11615277777777,9.765663055555555
2014-10-31,5.15994623655914,20.51801075268817,36.74596774193548,333.96639784946234,72.17100806451613,96.34364247311828,8.259965053763441
2014-11-30,4.128333333333334,10.113333333333333,28.648611111111112,319.7361111111111,73.639,102.93888888888888,5.574103055555555
